x,y,z
-0.2194304327,-0.3058488482,0.5067104730
-0.2177541405,-0.3008987551,0.5050470840
-0.2161270793,-0.2959494189,0.5033539156
0.0759953203,-0.6589039493,0.7458757329
0.0753187584,-0.6534283776,0.7444939587
0.0743672560,-0.6480837945,0.7431387301
0.0731462980,-0.6429525332,0.7418288924
0.0716674807,-0.6380938907,0.7405784138
0.0699472852,-0.6335429369,0.7393961844
0.0680056715,-0.6293122190,0.7382865044
0.0658646515,-0.6253954871,0.7372500588
0.0635469697,-0.6217724652,0.7362851387
0.0610749797,-0.6184137860,0.7353888744
0.0584697685,-0.6152854260,0.7345583022
0.0557505370,-0.6123522281,0.7337911467
0.0529342194,-0.6095803410,0.7330862813
0.0500352997,-0.6069385898,0.7324438833
0.0470657691,-0.6043989128,0.7318653522
0.0440351670,-0.6019360666,0.7313530755
0.0409506501,-0.5995268246,0.7309101352
0.0378170532,-0.5971488871,0.7305400276
0.0346369244,-0.5947797098,0.7302464444
0.0314105448,-0.5923954315,0.7300331304
0.0281359740,-0.5899700625,0.7299037991
0.0248091776,-0.5874750677,0.7298620653
0.0214243116,-0.5848794421,0.7299113385
0.0179742279,-0.5821503330,0.7300546245
0.0144512440,-0.5792542070,0.7302941959
0.0108481830,-0.5761584918,0.7306311199
0.0071596362,-0.5728335573,0.7310646666
0.0033833488,-0.5692548417,0.7315916499
-0.0004784127,-0.5654048886,0.7322057850
-0.0044176846,-0.5612750489,0.7328971557
-0.0084199891,-0.5568666258,0.7336518874
-0.0124640212,-0.5521912968,0.7344521002
-0.0165219290,-0.5472707293,0.7352761877
-0.0205602031,-0.5421354034,0.7360994258
-0.0245411194,-0.5368227514,0.7368948727
0.0029427705,0.0713136246,0.8736629739
0.0022137960,0.0709876683,0.8682186834
0.0014924448,0.0707001847,0.8627600885
0.0007845263,0.0704521526,0.8573001714
0.0000946285,0.0702435696,0.8518503872
-0.0005739693,0.0700734327,0.8464200742
-0.0012193108,0.0699397681,0.8410159777
-0.0018407035,0.0698397096,0.8356419024
-0.0024385945,0.0697696199,0.8302985022
-0.0030143934,0.0697252452,0.8249832053
-0.0035702623,0.0697018937,0.8196902721
-0.0041088885,0.0696946237,0.8144109759
-0.0046332609,0.0696984301,0.8091339010
-0.0051464635,0.0697084169,0.8038453495
-0.0056514965,0.0697199452,0.7985298515
-0.0061511315,0.0697287509,0.7931707703
-0.0066477991,0.0697310258,0.7877509956
-0.0071435075,0.0697234618,0.7822537086
-0.0076397832,0.0697032589,0.7766632007
-0.0081376286,0.0696681000,0.7709657142
-0.0086374895,0.0696160977,0.7651502698
-0.0091392281,0.0695457207,0.7592094322
-0.0096421017,0.0694557044,0.7531399638
-0.0101447483,0.0693449550,0.7469433130
-0.0106451839,0.0692124518,0.7406258886
-0.0111408182,0.0690571548,0.7341990815
-0.0116284949,0.0688779201,0.7276790118
-0.0121045620,0.0686734276,0.7210859977
-0.0126042223,0.0638301397,0.7120431777
-0.0123771311,0.0288989787,0.7007875549
-0.0118598623,0.0235804051,0.7049790598
-0.0113080006,0.0179435680,0.7090076317
-0.0107218116,0.0120420310,0.7128706907
0.2908114331,0.4907733361,1.0576364255
0.2889630143,0.4874786113,1.0532065449
0.2872107125,0.4842093517,1.0488155322
0.2856081587,0.4809917095,1.0445122421
0.2841926167,0.4778439480,1.0403329541
0.2829845534,0.4747762402,1.0363005208
0.2819890225,0.4717912119,1.0324251804
0.2811982735,0.4688849593,1.0287065594
0.2805949752,0.4660482560,1.0251363212
0.2801555269,0.4632677003,1.0217009497
0.2798530715,0.4605266305,1.0183842687
0.2796599832,0.4578057221,1.0151694400
0.2795497424,0.4550832701,1.0120403255
0.2794982097,0.4523352333,1.0089822204
0.2794843737,0.4495351749,1.0059820466
0.2794906740,0.4466542621,1.0030281523
0.2795029994,0.4436614953,1.0001098796
0.2518122974,0.4461589150,0.9883888021
0.2565712108,0.4422317983,0.9871726133
0.2609308070,0.4381323784,0.9857885863
0.2647785800,0.4338476869,0.9842085944
0.2680533034,0.4293571562,0.9824158871
0.2707410568,0.4246371224,0.9804040505
0.2728660008,0.4196668415,0.9781752767
0.2744786601,0.4144347391,0.9757384672
0.2756441569,0.4089436196,0.9731075244
0.2764321150,0.4032138200,0.9702999829
0.2769091340,0.3972837454,0.9673359705
0.2771340098,0.3912077418,0.9642373989
0.2771553709,0.3850517400,0.9610272687
-0.0114318257,-0.6147853970,2.3666051291
-0.0126974665,-0.6117002655,2.3619202445
-0.0139294268,-0.6086735335,2.3574043047
-0.0151120050,-0.6057411691,2.3531160352
-0.0162332453,-0.6029262829,2.3490944477
-0.0172851294,-0.6002392384,2.3453590678
-0.0182633329,-0.5976790749,2.3419121954
-0.0191667116,-0.5952357212,2.3387424466
-0.0199966894,-0.5928924847,2.3358288247
-0.0207566921,-0.5906283932,2.3331446915
-0.0214517258,-0.5884201080,2.3306611973
-0.0220881466,-0.5862432759,2.3283499300
-0.0226736180,-0.5840733198,2.3261847133
-0.0232172090,-0.5818857688,2.3241426122
-0.0237295587,-0.5796562878,2.3222042790
-0.0242230164,-0.5773605937,2.3203538075
-0.0247116681,-0.5749744335,2.3185782606
-0.0252111755,-0.5724737671,2.3168670225
-0.0257383808,-0.5698352403,2.3152110943
-0.0263106685,-0.5670369709,2.3136024243
-0.0269451146,-0.5640596027,2.3120333364
-0.0276574921,-0.5608875229,2.3104960933
-0.0284612307,-0.5575100970,2.3089826165
-0.0293664411,-0.5539227560,2.3074843634
-0.0303791184,-0.5501277739,2.3059923539
-0.0315006144,-0.5461346082,2.3044973237
-0.0327274445,-0.5419597246,2.3029899785
-0.0340514488,-0.5376258897,2.3014613118
-0.0354602901,-0.5331609817,2.2999029526
-0.0369382316,-0.5285964211,2.2983075028
0.1743340709,0.2322812441,0.5881671259
0.1726458593,0.2282209912,0.5863785555
0.1709975621,0.2241730726,0.5845688427
0.1693935366,0.2201430573,0.5827402103
0.1678371145,0.2161359257,0.5808952774
0.1663304125,0.2121558640,0.5790369615
0.1648741829,0.2082061060,0.5771683608
0.1634677129,0.2042888289,0.5752926208
0.1621087755,0.2004051053,0.5734127882
0.1607936322,0.1965549092,0.5715316572
0.1595170868,0.1927371695,0.5696516145
0.1582725856,0.1889498627,0.5677744885
0.1570523591,0.1851901323,0.5659014096
0.1558475989,0.1814544225,0.5640326884
0.1546486645,0.1777386169,0.5621677187
0.1534453152,0.1740381706,0.5603049109
0.1522269618,0.1703482317,0.5584416608
0.1509829362,0.1666637495,0.5565743581
0.1497027756,0.1629795716,0.5546984358
0.1483765184,0.1592905363,0.5528084605
0.1469950085,0.1555915669,0.5508982616
0.1455502027,0.1518777797,0.5489610929
0.1440354734,0.1481446121,0.5469898211
0.1424458962,0.1443879786,0.5449771307
0.1407785092,0.1406044572,0.5429157346
0.1390325278,0.1367915025,0.5407985785
0.1372094981,0.1329476782,0.5386190281
0.1353133700,0.1290728928,0.5363710276
0.1333504757,0.1251686222,0.5340492207
0.1313293981,0.1212380949,0.5316490281
0.1292607224,0.1172864184,0.5291666779
0.1271566675,0.1133206259,0.5265991912
0.1250306017,0.1093496285,0.5239443254
0.1976018746,0.4054596032,1.3404446041
0.1943495301,0.4021712820,1.3383449922
0.1911338326,0.3988810033,1.3362735489
0.1879600439,0.3955924214,1.3342387247
0.1848326684,0.3923083234,1.3322482400
0.1817553042,0.3890305410,1.3303088470
0.1787305036,0.3857599568,1.3284261568
0.1757596492,0.3824965954,1.3266045273
0.1728428523,0.3792397868,1.3248470074
0.1699788781,0.3759883800,1.3231553279
0.1671651038,0.3727409853,1.3215299308
0.1643975119,0.3694962208,1.3199700257
0.1616707231,0.3662529418,1.3184736692
0.1589780701,0.3630104355,1.3170378588
0.1563117138,0.3597685660,1.3156586419
0.1536628015,0.3565278617,1.3143312376
0.1510216657,0.3532895409,1.3130501726
0.1483780602,0.3500554787,1.3118094337
0.1457214276,0.3468281176,1.3106026358
0.1430411927,0.3436103343,1.3094232074
0.1403270707,0.3404052710,1.3082645885
0.1375693813,0.3372161457,1.3071204372
0.1347593540,0.3340460536,1.3059848369
0.1318894140,0.3308977728,1.3048524946
0.1289534324,0.3277735854,1.3037189187
0.1259469302,0.3246751240,1.3025805648
0.1228672240,0.3216032505,1.3014349401
0.1197135052,0.3185579726,1.3002806545
0.1164868469,0.3155383985,1.2991174146
0.1131901383,0.3125427302,1.2979459574
0.1098279484,0.3095682903,1.2967679237
0.1064063272,0.3066115774,1.2955856782
0.1029325525,0.3036683408,1.2944020844
0.2713587182,0.5261053444,0.6827947194
0.2701222167,0.5206402045,0.6816713034
0.2688955463,0.5152052528,0.6805291611
0.2676830212,0.5098207690,0.6793747841
0.2664882690,0.5045051609,0.6782142334
0.2653140550,0.4992743292,0.6770528784
0.2641621554,0.4941411532,0.6758951819
0.2630332832,0.4891151136,0.6747445406
0.2619270659,0.4842020636,0.6736031860
0.2608420724,0.4794041476,0.6724721459
0.2597758824,0.4747198593,0.6713512652
0.2587251918,0.4701442282,0.6702392796
0.2576859458,0.4656691134,0.6691339332
0.2566534896,0.4612835875,0.6680321318
0.2556227300,0.4569743873,0.6669301197
0.2545883001,0.4527264133,0.6658236696
0.2535447208,0.4485232595,0.6647082766
0.2524865563,0.4443477592,0.6635793455
0.2514085588,0.4401825331,0.6624323663
0.2503058015,0.4360105302,0.6612630721
0.2491737986,0.4318155512,0.6600675742
0.2480086113,0.4275827452,0.6588424755
0.2468069388,0.4232990695,0.6575849583
0.2455661935,0.4189537011,0.6562928499
0.2442845576,0.4145383882,0.6549646644
0.2429610209,0.4100477261,0.6535996249
0.2415953961,0.4054793454,0.6521976643
0.2401883100,0.4008340000,0.6507594104
0.2387411692,0.3961155428,0.6492861525
0.2372560997,0.3913307854,0.6477797940
0.2357358615,0.3864892405,0.6462427915
0.2341837392,0.3816027526,0.6446780810
0.2326034140,0.3766850302,0.6430889939
-0.0573532678,-0.1220467531,1.6625855937
-0.0559929171,-0.1145934192,1.6612453261
-0.0546395845,-0.1071812978,1.6597816676
-0.0533002697,-0.0998344312,1.6581897854
-0.0519810107,-0.0925753045,1.6564654637
-0.0506866583,-0.0854243002,1.6546051270
-0.0494206882,-0.0783992674,1.6526058633
-0.0481850584,-0.0715152217,1.6504654463
-0.0469801196,-0.0647841853,1.6481823592
-0.0458045834,-0.0582151691,1.6457558216
-0.0446555508,-0.0518142904,1.6431858170
-0.0435286025,-0.0455850161,1.6404731208
-0.0424179471,-0.0395285112,1.6376193260
-0.0413166240,-0.0336440736,1.6346268630
-0.0402167537,-0.0279296281,1.6314990101
-0.0391098270,-0.0223822549,1.6282398906
-0.0340345557,0.0234825487,1.6571001427
-0.0334598601,0.0245746306,1.6506074924
-0.0327924340,0.0257622120,1.6441286709
-0.0320266988,0.0270537033,1.6376839520
-0.0311586038,0.0284532250,1.6312924055
-0.0301858200,0.0299602252,1.6249713770
-0.0291078913,0.0315692904,1.6187360548
-0.0279263345,0.0332701553,1.6125991383
-0.0266446871,0.0350479062,1.6065706127
-0.0252684998,0.0368833608,1.6006576339
-0.0238052734,0.0387536032,1.5948645186
0.0785217478,0.0423926161,1.2073729351
0.0722207870,0.0433919698,1.2036946782
0.0660021792,0.0444481418,1.1998385679
0.0598914870,0.0455634972,1.1958089966
0.0539125668,0.0467391503,1.1916115095
0.0480872364,0.0479746800,1.1872526489
0.0424350750,0.0492678734,1.1827397797
0.0369733512,0.0506145166,1.1780809058
0.0317170671,0.0520082504,1.1732844837
0.0266790963,0.0534405044,1.1683592413
0.0218703878,0.0549005240,1.1633140081
0.0173002033,0.0563754973,1.1581575655
0.0129763576,0.0578507858,1.1528985202
0.0089054312,0.0593102568,1.1475452069
0.0050929328,0.0607367077,1.1421056226
0.0015433948,0.0621123696,1.1365873941
0.0697756628,-0.7983185201,0.9003611724
0.0724559618,-0.7971050411,0.8997201526
0.0752007497,-0.7960116555,0.8991348665
0.0779737225,-0.7949687080,0.8985812874
0.0807606867,-0.7939495818,0.8980486073
0.0835560299,-0.7929438714,0.8975326168
0.0863577692,-0.7919474686,0.8970337298
0.0891656512,-0.7909591969,0.8965552914
0.0919802555,-0.7899796767,0.8961015351
0.0948024735,-0.7890107157,0.8956758880
0.0976332765,-0.7880547796,0.8952799671
0.1004739073,-0.7871146172,0.8949127678
0.1033267794,-0.7861932732,0.8945689388
0.1061974264,-0.7852946945,0.8942350180
0.1090976140,-0.7844249594,0.8938833312
0.1120491149,-0.7835938156,0.8934649008
0.1150868402,-0.7828158376,0.8929045295
0.1182595215,-0.7821103197,0.8921020770
0.1216264152,-0.7814992423,0.8909428528
0.1252496650,-0.7810032824,0.8893170367
0.1291835822,-0.7806366469,0.8871442863
0.1334634565,-0.7804021064,0.8843969693
0.1380969489,-0.7802877178,0.8811151101
0.1430604527,-0.7802662737,0.8774083603
0.1483013409,-0.7802977183,0.8734441485
0.1537453544,-0.7803339397,0.8694250625
-0.2031072193,-0.0359411315,0.6684262108
-0.1978340748,-0.0342127470,0.6664346951
-0.1926209668,-0.0324897455,0.6644567850
-0.1874952891,-0.0307813319,0.6624991205
-0.1824807484,-0.0290959867,0.6605669708
-0.1775963441,-0.0274412206,0.6586639660
-0.1728556834,-0.0258234375,0.6567919156
-0.1682666489,-0.0242479132,0.6549507163
-0.1638314063,-0.0227188911,0.6531383451
-0.1595467076,-0.0212397857,0.6513509179
-0.1554044214,-0.0198134783,0.6495827915
-0.1513922142,-0.0184426832,0.6478266790
-0.1474943011,-0.0171303576,0.6460737558
-0.1436921982,-0.0158801252,0.6443137352
-0.1399654225,-0.0146966796,0.6425349058
-0.1362921108,-0.0135861328,0.6407241345
-0.1326495515,-0.0125562704,0.6388668504
-0.1290146443,-0.0116166782,0.6369470404
-0.1253643250,-0.0107787044,0.6349472916
-0.1216759956,-0.0100552293,0.6328489226
-0.1179280088,-0.0094602248,0.6306322438
-0.1141002415,-0.0090080983,0.6282769754
-0.1101747794,-0.0087128403,0.6257628409
-0.1061367107,-0.0085870131,0.6230703286
-0.1019749984,-0.0086406456,0.6201815949
-0.0976833735,-0.0088801198,0.6170814530
-0.0932611704,-0.0093071514,0.6137583729
-0.0887140065,-0.0099179722,0.6102054000
-0.0840542078,-0.0107028134,0.6064208939
-0.0793008904,-0.0116457701,0.6024089927
-0.0744796341,-0.0127250852,0.5981797254
-0.0696217186,-0.0139138494,0.5937487229
-0.0647629408,-0.0151810577,0.5891365148
0.3987547485,-0.0085396051,1.2920164555
0.3937282130,-0.0071939518,1.2924494278
0.3887353795,-0.0058969449,1.2928907015
0.3837897032,-0.0046507486,1.2933280112
0.3789032054,-0.0034567209,1.2937485849
0.3740860776,-0.0023153654,1.2941394802
0.3693463810,-0.0012263137,1.2944878996
0.3646898464,-0.0001883398,1.2947814766
0.3601197791,0.0008005965,1.2950085244
0.3556370650,0.0017432792,1.2951582436
0.3512402690,0.0026431429,1.2952208880
0.3469258164,0.0035041611,1.2951878907
0.3426882392,0.0043307212,1.2950519536
0.3385204752,0.0051274900,1.2948071078
0.3344142005,0.0058992750,1.2944487499
0.3303601810,0.0066508860,1.2939736612
0.3263486276,0.0073870004,1.2933800166
0.3223695417,0.0081120356,1.2926673862
0.3184130413,0.0088300327,1.2918367327
0.3144696566,0.0095445543,1.2908904046
0.3105305903,0.0102585984,1.2898321246
0.3065879353,0.0109745317,1.2886669673
0.3026348481,0.0116940446,1.2874013238
0.2986656744,0.0124181290,1.2860428454
0.2946760272,0.0131470807,1.2846003624
0.2906628170,0.0138805264,1.2830837718
0.2866242362,0.0146174745,1.2815038917
0.2825597003,0.0153563904,1.2798722802
0.2784697497,0.0160952897,1.2782010219
0.2743559159,0.0168318506,1.2765024839
0.2702205591,0.0175635368,1.2747890493
-0.0829334772,-0.6346573583,1.7191245089
-0.0827419190,-0.6268269526,1.7202860156
-0.0825502303,-0.6191043421,1.7212604613
-0.0823496704,-0.6115413137,1.7220096090
-0.0821314284,-0.6041757029,1.7225026646
-0.0818870783,-0.5970305364,1.7227172223
-0.0816090397,-0.5901144523,1.7226397250
-0.0812910175,-0.5834232357,1.7222654907
-0.0809283960,-0.5769422152,1.7215983772
-0.0805185622,-0.5706492035,1.7206501627
-0.0800611351,-0.5645176515,1.7194397170
-0.0795580866,-0.5585197048,1.7179920228
-0.0790137394,-0.5526289000,1.7163370944
-0.0784346433,-0.5468223103,1.7145088270
-0.0778293325,-0.5410820274,1.7125438059
-0.0772079804,-0.5353959468,1.7104800982
-0.0765819712,-0.5297578938,1.7083560567
-0.0759634169,-0.5241671823,1.7062091663
-0.5763977342,-1.1592018008,0.6795024896
-0.5740956759,-1.1565172078,0.6800518017
-0.5717905358,-1.1538700311,0.6806201256
-0.5695051941,-1.1512787027,0.6812083309
-0.5672585044,-1.1487569051,0.6818178080
-0.5650646714,-1.1463133052,0.6824504055
-0.5629331290,-1.1439517936,0.6831082911
-0.5608688288,-1.1416721067,0.6837937614
-0.5588728148,-1.1394706877,0.6845090320
-0.5569429562,-1.1373416431,0.6852560373
-0.5550747252,-1.1352776700,0.6860362687
-0.5532619298,-1.1332708667,0.6868506683
-0.5514973438,-1.1313133690,0.6876995928
-0.5497731999,-1.1293977935,0.6885828486
-0.5480815357,-1.1275174894,0.6894997972
-0.5464143977,-1.1256666234,0.6904495194
-0.5447639174,-1.1238401299,0.6914310266
-0.5431222794,-1.1220335632,0.6924435008
-0.5414816052,-1.1202428886,0.6934865449
-0.5398337791,-1.1184642453,0.6945604220
-0.5381702439,-1.1166937097,0.6956662618
-0.5364817988,-1.1149270828,0.6968062143
-0.5347584329,-1.1131597222,0.6979835279
-0.5329892278,-1.1113864326,0.6992025377
-0.5311623619,-1.1096014262,0.7004685509
-0.5292652400,-1.1077983593,0.7017876246
-0.5272847643,-1.1059704438,0.7031662408
-0.5252077467,-1.1041106312,0.7046108941
-0.5230214467,-1.1022118542,0.7061276163
-0.5207142029,-1.1002673109,0.7077214739
-0.5182761100,-1.0982707681,0.7093960790
-0.5156996859,-1.0962168599,0.7111531582
-0.5129804639,-1.0941013547,0.7129922214
-0.5101174535,-1.0919213668,0.7149103668
-0.5071134192,-1.0896754953,0.7169022444
-0.5039749434,-1.0873638763,0.7189601901
-0.5007122604,-1.0849881446,0.7210745221
-0.4973388691,-1.0825513100,0.7232339787
-0.4938709527,-1.0800575589,0.7254262631
0.8624669023,-0.1950917559,1.1940247028
0.8597883690,-0.1909919271,1.1935057299
0.8571074966,-0.1869785582,1.1930025965
0.8544570021,-0.1830996081,1.1925278739
0.8518618888,-0.1793869993,1.1920918687
0.8493391033,-0.1758565681,1.1917025336
0.8468981898,-0.1725097954,1.1913656425
0.8445425784,-0.1693366855,1.1910851042
0.8422711420,-0.1663191470,1.1908633004
0.8400797206,-0.1634343346,1.1907013725
0.8379624044,-0.1606575712,1.1905994202
0.8359124692,-0.1579646435,1.1905566187
0.8339229369,-0.1553334071,1.1905712827
0.8319867921,-0.1527447484,1.1906409194
0.8300969148,-0.1501830101,1.1907623140
0.8282458007,-0.1476360108,1.1909316779
0.8264251365,-0.1450947895,1.1911448761
0.8246252916,-0.1425531851,1.1913977337
0.8228347813,-0.1400073401,1.1916864041
0.8210397545,-0.1374551915,1.1920077711
0.8192235629,-0.1348959970,1.1923598489
0.8173664734,-0.1323299271,1.1927421381
0.8154455893,-0.1297577472,1.1931559000
0.8134350449,-0.1271806055,1.1936043131
0.8113065247,-0.1245999341,1.1940924864
0.8090301359,-0.1220174655,1.1946273151
0.8065756278,-0.1194353534,1.1952171782
0.8039139068,-0.1168563776,1.1958714940
0.8010187520,-0.1142842000,1.1966001625
0.7978685954,-0.1117236318,1.1974129373
0.7944482021,-0.1091808639,1.1983187789
0.7907500800,-0.1066636160,1.1993252426
0.7867754592,-0.1041811651,1.2004379524
0.7825347191,-0.1017442287,1.2016602055
0.7780471946,-0.0993646938,1.2029927355
0.7733403559,-0.0970552027,1.2044336483
0.7684484245,-0.0948286244,1.2059785284
0.7634105426,-0.0926974559,1.2076206939
-0.0032200229,0.0054674093,0.4579136388
-0.0029120505,0.0085501262,0.4516805596
-0.0026737173,0.0116036118,0.4454352106
-0.0024975922,0.0145276244,0.4392054600
-0.0023758790,0.0172343387,0.4330156520
-0.0023009733,0.0196520018,0.4268854749
-0.0004095607,0.0222561553,0.4205886408
-0.0006355203,0.0238387173,0.4146594333
-0.0008841591,0.0250474731,0.4088082835
-0.0011492897,0.0258831839,0.4030312834
-0.0014269363,0.0263600027,0.3973192778
-0.0017155301,0.0265021424,0.3916586086
-0.0020159345,0.0263403269,0.3860320439
-0.0023312836,0.0259084001,0.3804198347
-0.0026666151,0.0252404129,0.3748008596
-0.0030282873,0.0243684189,0.3691538315
-0.0034231784,0.0233211035,0.3634585544
-0.0038576893,0.0221232615,0.3576972194
-0.0043365938,0.0207960400,0.3518557137
-0.0048618229,0.0193577833,0.3459248880
-0.0054313001,0.0178252609,0.3399016914
-0.0060379811,0.0162150326,0.3337900438
-0.0066692665,0.0145447020,0.3276012932
-0.0073069423,0.0128338375,0.3213541066
-0.0079277679,0.0111043882,0.3150736821
-0.0314268509,-0.1197832934,0.5761717092
-0.0307871774,-0.1095938701,0.5735851236
-0.0300753939,-0.0997397693,0.5708619981
-0.0497216591,-0.0411116879,0.5789093475
-0.0462644278,-0.0390542870,0.5746360800
-0.0428531281,-0.0372017144,0.5702420122
-0.0395116562,-0.0355526008,0.5657439993
-0.0362624332,-0.0340971923,0.5611577283
-0.0331255834,-0.0328172415,0.5564965960
-0.0301183339,-0.0316861673,0.5517707745
-0.0272546717,-0.0306694804,0.5469865416
-0.0164782221,0.0070452992,0.5339083372
-0.0152779363,0.0037600478,0.5302123825
-0.0140904213,0.0007097283,0.5263370950
-0.0129222310,-0.0020165396,0.5222686825
-0.0117808693,-0.0043347766,0.5179956285
-0.0106746307,-0.0061704980,0.5135092974
-0.0096123327,-0.0074628710,0.5088045028
-0.0086029558,-0.0081684022,0.5038800132
-0.0076552104,-0.0082638961,0.4987389663
-0.0067770670,-0.0077484528,0.4933891554
-0.0059752886,-0.0066443203,0.4878431507
-0.0052550107,-0.0049964801,0.4821182171
-0.0046194135,-0.0028709219,0.4762359943
-0.0040695199,-0.0003516543,0.4702219180
-0.0036041476,0.0024634040,0.4641043786
-0.4899674783,-0.1272599601,0.7152544416
-0.4822938273,-0.1278087768,0.7143446353
-0.4748059305,-0.1280974329,0.7135622582
-0.4675909780,-0.1281436359,0.7128720286
-0.4607168911,-0.1279621331,0.7122426856
-0.4542301579,-0.1275647053,0.7116478681
-0.4481555215,-0.1269606506,0.7110664662
-0.4424971723,-0.1261575157,0.7104825918
-0.4372409886,-0.1251618873,0.7098853096
-0.4323573674,-0.1239801177,0.7092682385
-0.4278042531,-0.1226189146,0.7086290997
-0.4235300906,-0.1210857741,0.7079692551
-0.4194765570,-0.1193892616,0.7072932488
-0.4155810444,-0.1175391678,0.7066083420
-0.4117789454,-0.1155465703,0.7059240218
-0.4080058341,-0.1134238316,0.7052514593
-0.4041996290,-0.1111845582,0.7046028980
-0.4003027808,-0.1088435326,0.7039909652
-0.3962644683,-0.1064166250,0.7034279164
-0.3920427140,-0.1039206768,0.7029248375
-0.3876062729,-0.1013733466,0.7024908485
-0.3829361161,-0.0987929039,0.7021323599
-0.3780263283,-0.0961979611,0.7018524435
-0.3728842717,-0.0936071368,0.7016503716
-0.3675299355,-0.0910386584,0.7015213728
-0.3619944697,-0.0885099169,0.7014566350
-0.3563179955,-0.0860369997,0.7014435654
0.0107493396,-0.0047978517,0.1462385885
0.0121447776,-0.0042563552,0.1364156142
0.0135009213,-0.0040108110,0.1263331501
0.0147642630,-0.0041807000,0.1161727076
0.0158862898,-0.0048351473,0.1060925336
0.0168313078,-0.0059756063,0.0961964857
0.0175797175,-0.0075375861,0.0865199880
0.0181254612,-0.0094126742,0.0770389956
0.0184687615,-0.0114835832,0.0676976088
0.0186061988,-0.0136601666,0.0584416855
0.0185179795,-0.0159064417,0.0492455855
0.0181483073,-0.0182543871,0.0401272895
0.0173748346,-0.0208022557,0.0311565730
0.0159741847,-0.0236907584,0.0224636335
0.0136103154,-0.0270437721,0.0142485330
0.0098757808,-0.0308343249,0.0067667403
0.0043659538,-0.0345030533,0.0001781767
